Wavelength,Intensity
324.907733,712.0
325.17339567824854,641.0
325.4390577082402,640.0
325.70471908284435,669.0
325.97037979492995,704.0
326.23603983736626,689.0
326.50169920302244,714.0
326.7673578847678,701.0
327.0330158754714,711.0
327.2986731680023,708.0
327.56432975523006,704.0
327.8299856300235,724.0
328.0956407852518,709.0
328.36129521378444,687.0
328.62694890849036,715.0
328.89260186223873,698.0
329.1582540678989,703.0
329.42390551833995,709.0
329.68955620643095,727.0
329.95520612504123,729.0
330.22085526704,690.0
330.48650362529634,688.0
330.75215119267943,694.0
331.0177979620585,689.0
331.28344392630265,694.0
331.54908907828127,699.0
331.8147334108633,710.0
332.080376916918,688.0
332.34601958931455,707.0
332.6116614209222,700.0
332.8773024046101,705.0
333.14294253324726,693.0
333.4085817997031,713.0
333.67422019684665,691.0
333.9398577175471,692.0
334.20549435467376,698.0
334.4711301010957,699.0
334.7367649496821,713.0
335.00239889330214,713.0
335.2680319248251,702.0
335.53366403712005,712.0
335.7992952230561,705.0
336.06492547550266,703.0
336.3305547873287,702.0
336.5961831514035,732.0
336.86181056059627,699.0
337.1274370077761,711.0
337.3930624858122,706.0
337.6586869875738,691.0
337.92431050593,699.0
338.18993303375,710.0
338.45555456390304,695.0
338.7211750892583,694.0
338.9867946026848,703.0
339.25241309705194,726.0
339.5180305652288,698.0
339.78364700008444,709.0
340.04926239448827,680.0
340.3148767413094,715.0
340.5804900334169,696.0
340.84610226368,706.0
341.11171342496795,689.0
341.3773235101499,693.0
341.6429325120949,686.0
341.9085404236723,688.0
342.1741472377513,702.0
342.4397529472009,704.0
342.7053575448904,689.0
342.970961023689,705.0
343.23656337646577,704.0
343.50216459609004,711.0
343.76776467543084,692.0
344.03336360735744,711.0
344.298961384739,691.0
344.5645580004447,704.0
344.8301534473438,715.0
345.0957477183053,722.0
345.36134080619854,712.0
345.6269327038926,725.0
345.8925234042567,705.0
346.15811290016,718.0
346.4237011844718,717.0
346.689288250061,712.0
346.9548740897971,712.0
347.22045869654914,700.0
347.48604206318623,705.0
347.7516241825777,695.0
348.0172050475926,711.0
348.28278465110014,727.0
348.54836298596956,697.0
348.81394004507,716.0
349.07951582127066,684.0
349.34509030744067,700.0
349.61066349644926,702.0
349.87623538116554,708.0
350.14180595445873,697.0
350.40737520919805,713.0
350.6729431382527,713.0
350.9385097344918,702.0
351.2040749907844,705.0
351.4696389,706.0
351.73520145500754,701.0
352.00076264867624,704.0
352.26632247387533,719.0
352.531880923474,697.0
352.7974379903412,714.0
353.0629936673465,697.0
353.32854794735886,687.0
353.59410082324735,684.0
353.8596522878814,706.0
354.12520233413005,708.0
354.39075095486237,705.0
354.65629814294783,697.0
354.92184389125543,695.0
355.1873881926543,704.0
355.45293104001377,709.0
355.7184724262029,696.0
355.98401234409084,714.0
356.249550786547,717.0
356.51508774644026,715.0
356.78062321664,699.0
357.0461571900153,698.0
357.31168965943544,707.0
357.5772206177695,714.0
357.8427500578867,724.0
358.10827797265625,708.0
358.3738043549473,701.0
358.63932919762897,739.0
358.90485249357056,720.0
359.1703742356412,690.0
