Wavelength,Intensity
324.907733,708.0
325.17339567824854,586.0
325.4390577082402,659.0
325.70471908284435,662.0
325.97037979492995,708.0
326.23603983736626,690.0
326.50169920302244,691.0
326.7673578847678,691.0
327.0330158754714,710.0
327.2986731680023,692.0
327.56432975523006,719.0
327.8299856300235,703.0
328.0956407852518,697.0
328.36129521378444,707.0
328.62694890849036,721.0
328.89260186223873,712.0
329.1582540678989,711.0
329.42390551833995,733.0
329.68955620643095,721.0
329.95520612504123,710.0
330.22085526704,708.0
330.48650362529634,683.0
330.75215119267943,693.0
331.0177979620585,694.0
331.28344392630265,695.0
331.54908907828127,704.0
331.8147334108633,709.0
332.080376916918,724.0
332.34601958931455,725.0
332.6116614209222,698.0
332.8773024046101,701.0
333.14294253324726,700.0
333.4085817997031,709.0
333.67422019684665,705.0
333.9398577175471,717.0
334.20549435467376,691.0
334.4711301010957,710.0
334.7367649496821,691.0
335.00239889330214,697.0
335.2680319248251,704.0
335.53366403712005,714.0
335.7992952230561,709.0
336.06492547550266,694.0
336.3305547873287,695.0
336.5961831514035,714.0
336.86181056059627,705.0
337.1274370077761,720.0
337.3930624858122,709.0
337.6586869875738,697.0
337.92431050593,712.0
338.18993303375,720.0
338.45555456390304,720.0
338.7211750892583,674.0
338.9867946026848,693.0
339.25241309705194,703.0
339.5180305652288,697.0
339.78364700008444,689.0
340.04926239448827,711.0
340.3148767413094,711.0
340.5804900334169,683.0
340.84610226368,712.0
341.11171342496795,691.0
341.3773235101499,697.0
341.6429325120949,693.0
341.9085404236723,680.0
342.1741472377513,707.0
342.4397529472009,697.0
342.7053575448904,721.0
342.970961023689,706.0
343.23656337646577,693.0
343.50216459609004,710.0
343.76776467543084,701.0
344.03336360735744,700.0
344.298961384739,707.0
344.5645580004447,692.0
344.8301534473438,708.0
345.0957477183053,702.0
345.36134080619854,687.0
345.6269327038926,728.0
345.8925234042567,701.0
346.15811290016,713.0
346.4237011844718,704.0
346.689288250061,704.0
346.9548740897971,711.0
347.22045869654914,708.0
347.48604206318623,713.0
347.7516241825777,705.0
348.0172050475926,693.0
348.28278465110014,708.0
348.54836298596956,699.0
348.81394004507,708.0
349.07951582127066,704.0
349.34509030744067,713.0
349.61066349644926,694.0
349.87623538116554,694.0
350.14180595445873,709.0
350.40737520919805,708.0
350.6729431382527,691.0
350.9385097344918,698.0
351.2040749907844,700.0
351.4696389,690.0
351.73520145500754,695.0
352.00076264867624,705.0
352.26632247387533,714.0
352.531880923474,712.0
352.7974379903412,707.0
353.0629936673465,698.0
353.32854794735886,685.0
353.59410082324735,691.0
353.8596522878814,702.0
354.12520233413005,701.0
354.39075095486237,693.0
354.65629814294783,682.0
354.92184389125543,710.0
355.1873881926543,707.0
355.45293104001377,706.0
355.7184724262029,697.0
355.98401234409084,703.0
356.249550786547,711.0
356.51508774644026,698.0
356.78062321664,697.0
357.0461571900153,709.0
357.31168965943544,722.0
357.5772206177695,728.0
357.8427500578867,711.0
358.10827797265625,703.0
358.3738043549473,712.0
358.63932919762897,722.0
358.90485249357056,720.0
359.1703742356412,701.0
359.43589441670997,713.0
359.70141302964623,696.0
359.966930067319,689.0
360.23244552259763,709.0
360.49795938835115,706.0
360.76347165744875,716.0
361.0289823227597,698.0
361.2944913771531,713.0
361.55999881349817,699.0
361.82550462466406,703.0
362.09100880352,704.0
362.3565113429351,706.0
362.6220122357787,706.0
362.8875114749197,713.0
363.15300905322755,716.0
363.4185049635713,699.0
363.68399919882006,699.0
363.9494917518432,687.0
364.21498261550977,691.0
364.480471782689,714.0
364.74595924625,713.0
365.01144499906206,727.0
365.27692903399424,712.0
365.54241134391583,715.0
365.80789192169595,700.0
366.0733707602038,715.0
366.3388478523085,710.0
366.60432319087926,691.0
366.8697967687854,693.0
367.1352685788958,710.0
367.40073861408,718.0
367.66620686720694,712.0
367.9316733311458,710.0
368.1971379987659,717.0
368.4626008629363,693.0
368.72806191652626,697.0
368.99352115240487,678.0
369.2589785634414,709.0
369.524434142505,705.0
369.78988788246477,685.0
370.05533977619,701.0
370.3207898165498,716.0
370.5862379964134,711.0
370.85168430865,713.0
371.11712874612874,715.0
371.3825713017187,716.0
371.64801196828927,713.0
371.9134507387095,694.0
372.17888760584856,698.0
372.4443225625757,701.0
372.70975560176,695.0
372.9751867162708,697.0
373.24061589897707,698.0
373.5060431427481,685.0
373.7714684404531,704.0
374.03689178496126,695.0
374.30231316914166,692.0
374.56773258586367,712.0
374.83315002799617,708.0
375.09856548840855,687.0
375.36397895997004,737.0
375.6293904355496,714.0
375.89479990801664,695.0
376.16020737024024,699.0
376.4256128150895,697.0
376.6910162354337,707.0
376.9564176241421,701.0
377.22181697408365,706.0
377.48721427812774,696.0
377.7526095291435,705.0
378.01800272,687.0
378.28339384356656,708.0
378.54878289271227,694.0
378.81416986030627,710.0
379.07955473921794,686.0
379.34493752231623,704.0
379.61031820247047,701.0
379.87569677254976,712.0
380.1410732254234,691.0
380.4064475539604,689.0
380.67181975102994,693.0
380.93718980950143,703.0
381.20255772224385,699.0
381.4679234821264,725.0
381.7332870820183,710.0
381.9986485147888,724.0
382.2640077733069,701.0
382.5293648504419,708.0
382.79471973906294,709.0
383.0600724320393,712.0
383.32542292223997,684.0
383.59077120253437,696.0
383.8561172657915,695.0
384.1214611048805,696.0
384.3868027126708,710.0
384.6521420820313,699.0
384.9174792058312,700.0
385.18281407694,701.0
385.4481466882266,716.0
385.71347703256015,727.0
385.97880510281,709.0
386.24413089184526,695.0
386.5094543925351,699.0
386.7747755977486,723.0
387.04009450035517,710.0
387.3054110932237,711.0
387.5707253692237,700.0
387.83603732122407,684.0
388.10134694209415,674.0
388.36665422470304,699.0
388.63195916192,682.0
388.89726174661416,679.0
389.1625619716546,712.0
389.42785982991074,712.0
389.6931553142515,687.0
389.95844841754626,713.0
390.2237391326641,697.0
390.4890274524742,712.0
390.7543133698457,688.0
391.019596877648,687.0
391.28487796875,710.0
391.5501566360211,699.0
391.81543287233023,697.0
392.0807066705468,705.0
392.3459780235399,699.0
392.6112469241787,704.0
392.87651336533247,682.0
393.1417773398703,691.0
393.4070388406614,693.0
393.6722978605749,690.0
393.93755439248,688.0
394.2028084292459,682.0
394.46805996374184,694.0
394.73330898883694,678.0
394.99855549740033,707.0
395.26379948230124,693.0
395.5290409364089,708.0
395.79427985259235,690.0
396.05951622372095,725.0
396.3247500426638,694.0
396.58998130229,691.0
396.85520999546884,713.0
397.1204361150694,694.0
397.38565965396106,707.0
397.6508806050127,705.0
397.9160989610938,715.0
398.1813147150733,696.0
398.44652785982055,703.0
398.71173838820454,699.0
398.97694629309467,705.0
399.24215156735994,706.0
399.50735420386974,706.0
399.77255419549306,693.0
400.0377515350991,699.0
400.3029462155571,691.0
400.56813822973623,699.0
400.8333275705056,701.0
401.0985142307346,700.0
401.3636982032922,682.0
401.6288794810476,684.0
401.89405805687005,703.0
402.1592339236286,698.0
402.4244070741927,717.0
402.6895775014312,697.0
402.9547451982135,684.0
403.2199101574087,696.0
403.48507237188613,704.0
403.75023183451464,701.0
404.01538853816373,700.0
404.2805424757024,687.0
404.54569363999997,695.0
404.81084202392555,693.0
405.07598762034826,684.0
405.3411304221373,707.0
405.6062704221619,689.0
405.8714076132913,700.0
406.1365419883944,707.0
406.40167354034077,694.0
406.66680226199935,702.0
406.9319281462394,697.0
407.19705118593004,707.0
407.46217137394046,708.0
407.72728870313983,686.0
407.99240316639737,690.0
408.25751475658234,697.0
408.5226234665638,695.0
408.78772928921086,690.0
409.0528322173929,715.0
409.3179322439789,696.0
409.58302936183827,693.0
409.84812356384,690.0
410.1132148428533,689.0
410.3783031917475,710.0
410.6433886033915,710.0
410.90847107065474,705.0
411.17355058640624,719.0
411.4386271435153,710.0
411.703700734851,694.0
411.9687713532826,698.0
412.23383899167914,714.0
412.49890364290997,707.0
412.7639652998442,698.0
413.029023955351,703.0
413.29407960229963,691.0
413.5591322335591,702.0
413.8241818419988,711.0
414.08922842048764,694.0
414.3542719618951,688.0
414.61931245909017,706.0
414.8843499049421,697.0
415.14938429232,692.0
415.4144156140931,698.0
415.67944386313064,686.0
415.9444690323017,702.0
416.2094911144755,721.0
416.47451010252126,702.0
416.7395259893081,711.0
417.00453876770524,718.0
417.2695484305817,702.0
417.53455497080694,719.0
417.79955838125,713.0
418.06455865478,698.0
418.32955578426623,672.0
418.5945497625778,700.0
418.859540582584,700.0
419.12452823715375,695.0
419.38951271915647,674.0
419.6544940214613,693.0
419.9194721369373,699.0
420.1844470584539,692.0
420.44941877888004,708.0
420.71438729108496,689.0
420.97935258793785,702.0
421.2443146623079,705.0
421.5092735070643,726.0
421.77422911507625,710.0
422.0391814792129,714.0
422.30413059234337,712.0
422.569076447337,692.0
422.8340190370628,698.0
423.09895835439,701.0
423.36389439218783,700.0
423.62882714332545,687.0
423.893756600672,702.0
424.1586827570967,693.0
424.42360560546877,691.0
424.68852513865727,703.0
424.9534413495315,686.0
425.2183542309606,704.0
425.4832637758137,690.0
425.74816997695996,697.0
426.01307282726873,700.0
426.277972319609,699.0
426.5428684468501,688.0
426.8077612018611,700.0
427.07265057751124,697.0
427.3375365666697,713.0
427.6024191622056,707.0
427.86729835698816,697.0
428.1321741438866,685.0
428.39704651577,681.0
428.66191546550766,695.0
428.92678098596866,712.0
429.1916430700222,715.0
429.4565017105375,695.0
429.7213569003837,683.0
429.9862086324301,701.0
430.25105689954574,704.0
430.5159016945998,703.0
430.78074301046144,693.0
431.04558084,690.0
431.3104151760845,695.0
431.5752460115842,694.0
431.8400733393683,696.0
432.1048971523059,699.0
432.36971744326627,702.0
432.6345342051185,710.0
432.8993474307318,716.0
433.1641571129753,707.0
433.4289632447184,705.0
433.69376581883,694.0
433.9585648281794,688.0
434.22336026563585,703.0
434.4881521240684,715.0
434.7529403963463,713.0
435.0177250753387,690.0
435.2825061539149,707.0
435.5472836249439,702.0
435.812057481295,701.0
436.0768277158373,690.0
436.34159432144,691.0
436.60635729097226,691.0
436.8711166173034,680.0
437.1358722933025,695.0
437.4006243118387,715.0
437.66537266578126,697.0
437.93011734799927,698.0
438.1948583513619,700.0
438.45959566873853,695.0
438.72432929299816,715.0
438.98905921701004,709.0
439.25378543364326,686.0
439.51850793576705,690.0
439.7832267162506,693.0
440.0479417679631,691.0
440.31265308377374,678.0
440.5773606565517,681.0
440.8420644791661,700.0
441.1067645444861,693.0
441.3714608453811,692.0
441.6361533747199,690.0
441.90084212537215,691.0
442.16552709020664,711.0
442.4302082620927,704.0
442.6948856338995,699.0
442.9595591984962,704.0
443.22422894875206,697.0
443.48889487753615,710.0
443.7535569777178,694.0
444.018215242166,705.0
444.28286966375003,694.0
444.54752023533905,702.0
444.81216694980225,707.0
445.0768098000088,686.0
445.34144877882795,712.0
445.6060838791288,714.0
445.8707150937805,700.0
446.13534241565225,706.0
446.39996583761337,686.0
446.66458535253287,697.0
446.92920095328,695.0
447.1938126327239,692.0
447.4584203837338,710.0
447.7230241991789,692.0
447.98762407192834,689.0
448.25221999485126,701.0
448.5168119608169,688.0
448.78139996269437,685.0
449.045983993353,697.0
449.3105640456618,692.0
449.57514011249,701.0
449.83971218670683,709.0
450.10428026118143,712.0
450.368844328783,709.0
450.6334043823807,706.0
450.8979604148438,708.0
451.16251241904126,696.0
451.42706038784246,678.0
451.6916043141165,686.0
451.9561441907327,707.0
452.22068001056,699.0
452.4852117664678,702.0
452.74973945132507,709.0
453.0142630580011,717.0
453.27878257936516,714.0
453.54329800828623,686.0
453.80780933763367,715.0
454.0723165602766,681.0
454.3368196690842,722.0
454.6013186569255,708.0
454.86581351667,706.0
455.1303042411866,701.0
455.39479082334464,705.0
455.6592732560132,678.0
455.92375153206154,699.0
456.1882256443588,703.0
456.4526955857741,707.0
456.71716134917665,704.0
456.98162292743575,689.0
457.24608031342046,697.0
457.5105335,722.0
457.77498248004355,713.0
458.0394272464202,680.0
458.3038677919993,690.0
458.5683041096499,693.0
458.83273619224127,690.0
459.0971640326425,691.0
459.3615876237228,696.0
459.6260069583513,694.0
459.89042202939737,707.0
460.15483282972997,692.0
460.41923935221837,701.0
460.68364158973185,699.0
460.94803953513946,701.0
461.21243318131036,695.0
461.4768225211137,669.0
461.74120754741887,689.0
462.0055882530949,686.0
462.26996463101096,696.0
462.53433667403624,694.0
462.79870437504,697.0
463.06306772689135,690.0
463.32742672245945,707.0
463.59178135461343,700.0
463.8561316162227,722.0
464.12047750015626,732.0
464.3848189992833,692.0
464.6491561064731,711.0
464.91348881459453,692.0
465.17781711651713,689.0
465.44214100511,686.0
465.70646047324226,699.0
465.97077551378305,692.0
466.23508611960165,709.0
466.49939228356715,699.0
466.7636939985488,718.0
467.02799125741564,712.0
467.2922840530371,702.0
467.55657237828217,699.0
467.8208562260201,695.0
468.08513558912,708.0
468.3494104604511,690.0
468.6136808328826,713.0
468.8779466992837,695.0
469.14220805252353,709.0
469.4064648854713,695.0
469.67071719099613,691.0
469.9349649619672,708.0
470.1992081912538,701.0
470.46344687172495,712.0
470.72768099625,683.0
470.991910557698,725.0
471.25613554893823,686.0
471.5203559628398,696.0
471.78457179227195,705.0
472.0487830301037,708.0
472.31298966920446,702.0
472.5771917024433,681.0
472.84138912268935,711.0
473.1055819228119,702.0
473.36977009568,694.0
473.63395363416294,687.0
473.8981325311298,691.0
474.1623067794499,713.0
474.4264763719923,693.0
474.69064130162633,674.0
474.95480156122085,706.0
475.2189571436454,693.0
475.48310804176896,710.0
475.74725424846076,714.0
476.01139575659,720.0
476.27553255902586,712.0
476.5396646486374,689.0
476.803792018294,701.0
477.0679146608647,700.0
477.3320325692187,700.0
477.59614573622525,714.0
477.86025415475353,681.0
478.1243578176726,687.0
478.3884567178516,702.0
478.65255084816005,674.0
478.9166402014667,715.0
479.180724770641,697.0
479.44480454855216,690.0
479.7088795280692,693.0
479.97294970206127,708.0
480.2370150633977,685.0
480.5010756049476,716.0
480.7651313195802,688.0
481.02918220016454,713.0
481.29322823957006,703.0
481.5572694306657,712.0
481.8213057663207,695.0
482.08533723940417,706.0
482.3493638427855,685.0
482.61338556933373,711.0
482.8774024119181,700.0
483.1414143634077,715.0
483.40542141667174,702.0
483.66942356457946,727.0
483.93342079999996,702.0
484.19741311580253,713.0
484.4614005048562,712.0
484.72538296003034,712.0
484.9893604741939,707.0
485.25333304021626,700.0
485.51730065096643,690.0
485.78126329931376,688.0
486.04522097812736,703.0
486.3091736802764,710.0
486.57312139863006,706.0
486.8370641260574,701.0
487.10100185542785,713.0
487.36493457961035,722.0
487.6288622914743,720.0
487.89278498388876,735.0
488.1567026497229,696.0
488.42061528184587,703.0
488.684522873127,708.0
488.9484254164352,702.0
489.21232290464,702.0
489.47621533061033,716.0
489.7401026872154,703.0
490.0039849673245,717.0
490.26786216380674,695.0
490.5317342695312,712.0
490.79560127736727,701.0
491.059463180184,692.0
491.32331997085055,707.0
491.58717164223617,712.0
491.85101818721,729.0
492.11485959864126,709.0
492.378695869399,712.0
492.6425269923526,714.0
492.9063529603711,700.0
493.1701737663237,717.0
493.43398940307964,733.0
493.6977998635081,722.0
493.9616051404781,714.0
494.22540522685904,721.0
494.48920011552,711.0
494.7529897993301,713.0
495.0167742711587,709.0
495.2805535238747,708.0
495.54432755034753,696.0
495.8080963434462,693.0
496.07185989604005,699.0
496.3356182009982,710.0
496.5993712511898,704.0
496.863119039484,705.0
497.12686155875,699.0
497.39059880185704,712.0
497.6543307616742,712.0
497.9180574310708,689.0
498.1817788029159,708.0
498.44549487007873,694.0
498.70920562542847,697.0
498.9729110618342,702.0
499.23661117216534,716.0
499.50030594929086,710.0
499.76399538608,683.0
500.02767947540195,699.0
500.29135821012585,694.0
500.5550315831209,708.0
500.81869958725633,693.0
501.08236221540125,736.0
501.3460194604249,712.0
501.6096713151964,685.0
501.8733177725849,698.0
502.13695882545977,711.0
502.40059446668994,721.0
502.66422468914476,705.0
502.92784948569346,697.0
503.191468849205,712.0
503.45508277254874,692.0
503.71869124859376,706.0
503.98229427020925,714.0
504.24589183026444,695.0
504.50948392162854,713.0
504.77307053717067,695.0
505.03665166976003,704.0
