Wavelength,Intensity
324.907733,723.0
325.17339567824854,640.0
325.4390577082402,640.0
325.70471908284435,664.0
325.97037979492995,705.0
326.23603983736626,688.0
326.50169920302244,695.0
326.7673578847678,705.0
327.0330158754714,697.0
327.2986731680023,701.0
327.56432975523006,701.0
327.8299856300235,709.0
328.0956407852518,700.0
328.36129521378444,698.0
328.62694890849036,708.0
328.89260186223873,713.0
329.1582540678989,714.0
329.42390551833995,708.0
329.68955620643095,711.0
329.95520612504123,698.0
330.22085526704,696.0
330.48650362529634,692.0
330.75215119267943,685.0
331.0177979620585,698.0
331.28344392630265,713.0
331.54908907828127,694.0
331.8147334108633,696.0
332.080376916918,699.0
332.34601958931455,700.0
332.6116614209222,698.0
332.8773024046101,709.0
333.14294253324726,706.0
333.4085817997031,710.0
333.67422019684665,683.0
333.9398577175471,706.0
334.20549435467376,699.0
334.4711301010957,709.0
334.7367649496821,705.0
335.00239889330214,700.0
335.2680319248251,700.0
335.53366403712005,696.0
335.7992952230561,692.0
336.06492547550266,696.0
336.3305547873287,690.0
336.5961831514035,715.0
336.86181056059627,689.0
337.1274370077761,702.0
337.3930624858122,712.0
337.6586869875738,687.0
337.92431050593,700.0
338.18993303375,704.0
338.45555456390304,705.0
338.7211750892583,697.0
338.9867946026848,713.0
339.25241309705194,706.0
339.5180305652288,699.0
339.78364700008444,703.0
340.04926239448827,707.0
340.3148767413094,691.0
340.5804900334169,679.0
340.84610226368,707.0
341.11171342496795,695.0
341.3773235101499,695.0
341.6429325120949,698.0
341.9085404236723,702.0
342.1741472377513,698.0
342.4397529472009,698.0
342.7053575448904,703.0
342.970961023689,720.0
343.23656337646577,706.0
343.50216459609004,682.0
343.76776467543084,696.0
344.03336360735744,706.0
344.298961384739,692.0
344.5645580004447,684.0
344.8301534473438,696.0
345.0957477183053,694.0
345.36134080619854,696.0
345.6269327038926,699.0
345.8925234042567,696.0
346.15811290016,707.0
346.4237011844718,714.0
346.689288250061,705.0
346.9548740897971,695.0
347.22045869654914,704.0
347.48604206318623,707.0
347.7516241825777,699.0
348.0172050475926,710.0
348.28278465110014,729.0
348.54836298596956,677.0
348.81394004507,694.0
349.07951582127066,685.0
349.34509030744067,688.0
349.61066349644926,708.0
349.87623538116554,713.0
350.14180595445873,701.0
350.40737520919805,689.0
350.6729431382527,686.0
350.9385097344918,690.0
351.2040749907844,699.0
351.4696389,695.0
351.73520145500754,705.0
352.00076264867624,700.0
352.26632247387533,720.0
352.531880923474,712.0
352.7974379903412,719.0
353.0629936673465,694.0
353.32854794735886,677.0
353.59410082324735,695.0
353.8596522878814,694.0
354.12520233413005,703.0
354.39075095486237,709.0
354.65629814294783,698.0
354.92184389125543,712.0
355.1873881926543,702.0
355.45293104001377,705.0
355.7184724262029,703.0
355.98401234409084,728.0
356.249550786547,696.0
356.51508774644026,687.0
356.78062321664,682.0
357.0461571900153,711.0
357.31168965943544,711.0
357.5772206177695,715.0
357.8427500578867,713.0
358.10827797265625,692.0
358.3738043549473,692.0
358.63932919762897,716.0
358.90485249357056,715.0
359.1703742356412,721.0
359.43589441670997,690.0
359.70141302964623,698.0
359.966930067319,690.0
360.23244552259763,710.0
360.49795938835115,713.0
360.76347165744875,721.0
361.0289823227597,694.0
361.2944913771531,710.0
361.55999881349817,696.0
361.82550462466406,701.0
362.09100880352,694.0
362.3565113429351,696.0
362.6220122357787,701.0
362.8875114749197,693.0
363.15300905322755,706.0
363.4185049635713,688.0
363.68399919882006,703.0
363.9494917518432,692.0
364.21498261550977,701.0
364.480471782689,709.0
364.74595924625,702.0
365.01144499906206,713.0
365.27692903399424,694.0
365.54241134391583,696.0
365.80789192169595,711.0
366.0733707602038,705.0
366.3388478523085,694.0
366.60432319087926,690.0
366.8697967687854,710.0
367.1352685788958,718.0
367.40073861408,707.0
367.66620686720694,692.0
367.9316733311458,693.0
368.1971379987659,718.0
368.4626008629363,702.0
368.72806191652626,698.0
368.99352115240487,687.0
369.2589785634414,712.0
369.524434142505,700.0
369.78988788246477,699.0
370.05533977619,687.0
370.3207898165498,700.0
370.5862379964134,697.0
370.85168430865,701.0
371.11712874612874,706.0
371.3825713017187,708.0
371.64801196828927,713.0
371.9134507387095,684.0
372.17888760584856,696.0
372.4443225625757,692.0
372.70975560176,712.0
372.9751867162708,714.0
373.24061589897707,701.0
373.5060431427481,685.0
373.7714684404531,706.0
374.03689178496126,693.0
374.30231316914166,696.0
374.56773258586367,707.0
374.83315002799617,714.0
375.09856548840855,708.0
375.36397895997004,718.0
375.6293904355496,696.0
375.89479990801664,686.0
376.16020737024024,711.0
376.4256128150895,699.0
376.6910162354337,701.0
376.9564176241421,709.0
377.22181697408365,702.0
377.48721427812774,705.0
377.7526095291435,706.0
378.01800272,703.0
378.28339384356656,729.0
378.54878289271227,702.0
378.81416986030627,732.0
379.07955473921794,680.0
379.34493752231623,688.0
379.61031820247047,736.0
379.87569677254976,699.0
380.1410732254234,714.0
380.4064475539604,713.0
380.67181975102994,711.0
380.93718980950143,697.0
381.20255772224385,709.0
381.4679234821264,716.0
