Wavelength,Intensity
324.907733,704.0
325.17339567824854,640.0
325.4390577082402,640.0
325.70471908284435,669.0
325.97037979492995,721.0
326.23603983736626,689.0
326.50169920302244,693.0
326.7673578847678,694.0
327.0330158754714,688.0
327.2986731680023,705.0
327.56432975523006,722.0
327.8299856300235,713.0
328.0956407852518,696.0
328.36129521378444,702.0
328.62694890849036,711.0
328.89260186223873,699.0
329.1582540678989,702.0
329.42390551833995,713.0
329.68955620643095,715.0
329.95520612504123,713.0
330.22085526704,700.0
330.48650362529634,687.0
330.75215119267943,683.0
331.0177979620585,694.0
331.28344392630265,704.0
331.54908907828127,721.0
331.8147334108633,695.0
332.080376916918,689.0
332.34601958931455,702.0
332.6116614209222,693.0
332.8773024046101,696.0
333.14294253324726,711.0
333.4085817997031,690.0
333.67422019684665,707.0
333.9398577175471,709.0
334.20549435467376,696.0
334.4711301010957,701.0
334.7367649496821,695.0
335.00239889330214,712.0
335.2680319248251,705.0
335.53366403712005,699.0
335.7992952230561,704.0
336.06492547550266,685.0
336.3305547873287,699.0
336.5961831514035,705.0
336.86181056059627,702.0
337.1274370077761,712.0
337.3930624858122,704.0
337.6586869875738,694.0
337.92431050593,700.0
338.18993303375,707.0
338.45555456390304,715.0
338.7211750892583,700.0
338.9867946026848,700.0
339.25241309705194,706.0
339.5180305652288,706.0
339.78364700008444,706.0
340.04926239448827,707.0
340.3148767413094,697.0
340.5804900334169,676.0
340.84610226368,711.0
341.11171342496795,693.0
341.3773235101499,697.0
341.6429325120949,694.0
341.9085404236723,700.0
342.1741472377513,706.0
342.4397529472009,711.0
342.7053575448904,709.0
342.970961023689,708.0
343.23656337646577,692.0
343.50216459609004,701.0
343.76776467543084,709.0
344.03336360735744,694.0
344.298961384739,683.0
344.5645580004447,692.0
344.8301534473438,709.0
345.0957477183053,694.0
345.36134080619854,705.0
345.6269327038926,708.0
345.8925234042567,687.0
346.15811290016,708.0
346.4237011844718,692.0
346.689288250061,700.0
346.9548740897971,694.0
347.22045869654914,700.0
347.48604206318623,678.0
347.7516241825777,683.0
348.0172050475926,700.0
348.28278465110014,714.0
348.54836298596956,697.0
348.81394004507,710.0
349.07951582127066,697.0
349.34509030744067,705.0
349.61066349644926,705.0
349.87623538116554,691.0
350.14180595445873,715.0
350.40737520919805,698.0
350.6729431382527,684.0
350.9385097344918,696.0
351.2040749907844,688.0
351.4696389,700.0
351.73520145500754,696.0
352.00076264867624,698.0
352.26632247387533,716.0
352.531880923474,705.0
352.7974379903412,704.0
353.0629936673465,697.0
353.32854794735886,682.0
353.59410082324735,693.0
353.8596522878814,692.0
354.12520233413005,708.0
354.39075095486237,714.0
354.65629814294783,689.0
354.92184389125543,707.0
355.1873881926543,720.0
355.45293104001377,707.0
355.7184724262029,709.0
355.98401234409084,717.0
356.249550786547,718.0
356.51508774644026,699.0
356.78062321664,696.0
357.0461571900153,696.0
357.31168965943544,700.0
357.5772206177695,704.0
