Wavelength,Intensity
324.907733,711.0
325.17339567824854,640.0
325.4390577082402,673.0
325.70471908284435,701.0
325.97037979492995,692.0
326.23603983736626,687.0
326.50169920302244,702.0
326.7673578847678,693.0
327.0330158754714,705.0
327.2986731680023,702.0
327.56432975523006,701.0
327.8299856300235,710.0
328.0956407852518,709.0
328.36129521378444,692.0
328.62694890849036,725.0
328.89260186223873,701.0
329.1582540678989,720.0
329.42390551833995,719.0
329.68955620643095,709.0
329.95520612504123,718.0
330.22085526704,709.0
330.48650362529634,700.0
330.75215119267943,695.0
331.0177979620585,706.0
331.28344392630265,712.0
331.54908907828127,702.0
331.8147334108633,708.0
332.080376916918,699.0
332.34601958931455,705.0
332.6116614209222,701.0
332.8773024046101,708.0
333.14294253324726,723.0
333.4085817997031,692.0
333.67422019684665,705.0
333.9398577175471,701.0
334.20549435467376,701.0
334.4711301010957,691.0
334.7367649496821,690.0
335.00239889330214,703.0
335.2680319248251,681.0
335.53366403712005,685.0
335.7992952230561,686.0
336.06492547550266,676.0
336.3305547873287,700.0
336.5961831514035,717.0
336.86181056059627,702.0
337.1274370077761,720.0
337.3930624858122,694.0
337.6586869875738,677.0
337.92431050593,690.0
338.18993303375,707.0
338.45555456390304,729.0
338.7211750892583,697.0
338.9867946026848,684.0
339.25241309705194,707.0
339.5180305652288,711.0
339.78364700008444,704.0
340.04926239448827,700.0
340.3148767413094,704.0
340.5804900334169,698.0
340.84610226368,705.0
341.11171342496795,682.0
341.3773235101499,693.0
341.6429325120949,713.0
341.9085404236723,701.0
342.1741472377513,705.0
342.4397529472009,694.0
342.7053575448904,704.0
342.970961023689,699.0
343.23656337646577,698.0
343.50216459609004,710.0
343.76776467543084,688.0
344.03336360735744,704.0
344.298961384739,706.0
344.5645580004447,693.0
344.8301534473438,710.0
345.0957477183053,701.0
345.36134080619854,699.0
345.6269327038926,715.0
345.8925234042567,704.0
346.15811290016,691.0
346.4237011844718,711.0
346.689288250061,702.0
346.9548740897971,699.0
347.22045869654914,708.0
347.48604206318623,683.0
347.7516241825777,699.0
348.0172050475926,711.0
348.28278465110014,702.0
348.54836298596956,707.0
348.81394004507,692.0
349.07951582127066,685.0
349.34509030744067,704.0
349.61066349644926,689.0
349.87623538116554,708.0
350.14180595445873,704.0
350.40737520919805,699.0
350.6729431382527,701.0
350.9385097344918,702.0
351.2040749907844,694.0
351.4696389,692.0
351.73520145500754,686.0
352.00076264867624,693.0
352.26632247387533,718.0
352.531880923474,715.0
352.7974379903412,684.0
353.0629936673465,692.0
353.32854794735886,688.0
353.59410082324735,696.0
353.8596522878814,691.0
354.12520233413005,712.0
354.39075095486237,709.0
354.65629814294783,697.0
354.92184389125543,713.0
355.1873881926543,702.0
355.45293104001377,696.0
355.7184724262029,692.0
355.98401234409084,711.0
356.249550786547,721.0
356.51508774644026,714.0
356.78062321664,675.0
357.0461571900153,701.0
357.31168965943544,706.0
357.5772206177695,711.0
357.8427500578867,712.0
358.10827797265625,724.0
358.3738043549473,707.0
358.63932919762897,720.0
358.90485249357056,705.0
359.1703742356412,690.0
359.43589441670997,677.0
359.70141302964623,697.0
359.966930067319,687.0
360.23244552259763,685.0
360.49795938835115,709.0
360.76347165744875,721.0
361.0289823227597,693.0
361.2944913771531,706.0
361.55999881349817,683.0
361.82550462466406,691.0
362.09100880352,704.0
362.3565113429351,706.0
362.6220122357787,703.0
362.8875114749197,713.0
363.15300905322755,707.0
363.4185049635713,699.0
363.68399919882006,711.0
363.9494917518432,674.0
364.21498261550977,700.0
364.480471782689,706.0
364.74595924625,719.0
365.01144499906206,715.0
365.27692903399424,708.0
365.54241134391583,713.0
365.80789192169595,698.0
366.0733707602038,710.0
366.3388478523085,689.0
366.60432319087926,705.0
366.8697967687854,708.0
367.1352685788958,720.0
367.40073861408,707.0
367.66620686720694,710.0
367.9316733311458,696.0
368.1971379987659,706.0
368.4626008629363,696.0
368.72806191652626,702.0
368.99352115240487,700.0
369.2589785634414,726.0
369.524434142505,710.0
369.78988788246477,691.0
370.05533977619,704.0
370.3207898165498,713.0
370.5862379964134,700.0
370.85168430865,690.0
371.11712874612874,713.0
371.3825713017187,700.0
371.64801196828927,705.0
371.9134507387095,691.0
372.17888760584856,690.0
372.4443225625757,696.0
372.70975560176,695.0
372.9751867162708,702.0
373.24061589897707,697.0
373.5060431427481,705.0
373.7714684404531,702.0
374.03689178496126,698.0
374.30231316914166,686.0
374.56773258586367,714.0
374.83315002799617,702.0
375.09856548840855,690.0
375.36397895997004,715.0
375.6293904355496,707.0
375.89479990801664,694.0
376.16020737024024,704.0
376.4256128150895,683.0
376.6910162354337,698.0
376.9564176241421,706.0
377.22181697408365,709.0
377.48721427812774,698.0
377.7526095291435,695.0
378.01800272,697.0
378.28339384356656,720.0
378.54878289271227,709.0
378.81416986030627,722.0
379.07955473921794,694.0
379.34493752231623,685.0
379.61031820247047,688.0
379.87569677254976,700.0
380.1410732254234,705.0
380.4064475539604,683.0
380.67181975102994,697.0
380.93718980950143,680.0
381.20255772224385,703.0
381.4679234821264,706.0
381.7332870820183,698.0
381.9986485147888,710.0
382.2640077733069,700.0
382.5293648504419,707.0
382.79471973906294,711.0
383.0600724320393,699.0
383.32542292223997,696.0
383.59077120253437,698.0
383.8561172657915,695.0
