Wavelength,Intensity
324.907733,711.0
325.17339567824854,640.0
325.4390577082402,668.0
325.70471908284435,676.0
325.97037979492995,714.0
326.23603983736626,703.0
326.50169920302244,711.0
326.7673578847678,712.0
327.0330158754714,717.0
327.2986731680023,721.0
327.56432975523006,721.0
327.8299856300235,726.0
328.0956407852518,736.0
328.36129521378444,717.0
328.62694890849036,721.0
328.89260186223873,727.0
329.1582540678989,728.0
329.42390551833995,734.0
329.68955620643095,721.0
329.95520612504123,716.0
330.22085526704,700.0
330.48650362529634,691.0
330.75215119267943,681.0
331.0177979620585,699.0
331.28344392630265,702.0
331.54908907828127,696.0
331.8147334108633,726.0
332.080376916918,700.0
332.34601958931455,728.0
332.6116614209222,712.0
332.8773024046101,712.0
333.14294253324726,726.0
333.4085817997031,708.0
333.67422019684665,727.0
333.9398577175471,725.0
334.20549435467376,716.0
334.4711301010957,708.0
334.7367649496821,711.0
335.00239889330214,723.0
335.2680319248251,710.0
335.53366403712005,723.0
335.7992952230561,702.0
336.06492547550266,698.0
336.3305547873287,697.0
336.5961831514035,741.0
336.86181056059627,713.0
337.1274370077761,728.0
337.3930624858122,722.0
337.6586869875738,697.0
337.92431050593,707.0
338.18993303375,720.0
338.45555456390304,724.0
338.7211750892583,700.0
338.9867946026848,718.0
339.25241309705194,720.0
339.5180305652288,720.0
339.78364700008444,717.0
340.04926239448827,711.0
340.3148767413094,717.0
340.5804900334169,701.0
340.84610226368,722.0
341.11171342496795,717.0
341.3773235101499,708.0
341.6429325120949,709.0
341.9085404236723,712.0
342.1741472377513,712.0
342.4397529472009,719.0
342.7053575448904,714.0
342.970961023689,722.0
343.23656337646577,714.0
343.50216459609004,725.0
343.76776467543084,704.0
344.03336360735744,714.0
344.298961384739,701.0
344.5645580004447,695.0
344.8301534473438,706.0
345.0957477183053,694.0
345.36134080619854,706.0
345.6269327038926,732.0
345.8925234042567,722.0
346.15811290016,733.0
346.4237011844718,699.0
346.689288250061,726.0
346.9548740897971,707.0
347.22045869654914,718.0
347.48604206318623,697.0
347.7516241825777,715.0
348.0172050475926,712.0
348.28278465110014,736.0
348.54836298596956,700.0
348.81394004507,723.0
349.07951582127066,709.0
349.34509030744067,730.0
349.61066349644926,708.0
349.87623538116554,712.0
350.14180595445873,739.0
350.40737520919805,705.0
350.6729431382527,715.0
350.9385097344918,724.0
351.2040749907844,726.0
351.4696389,701.0
351.73520145500754,718.0
352.00076264867624,720.0
352.26632247387533,732.0
352.531880923474,726.0
352.7974379903412,711.0
353.0629936673465,711.0
353.32854794735886,697.0
353.59410082324735,720.0
353.8596522878814,697.0
354.12520233413005,721.0
354.39075095486237,705.0
354.65629814294783,716.0
354.92184389125543,717.0
355.1873881926543,718.0
355.45293104001377,723.0
355.7184724262029,712.0
355.98401234409084,718.0
356.249550786547,718.0
356.51508774644026,708.0
356.78062321664,698.0
357.0461571900153,736.0
357.31168965943544,736.0
357.5772206177695,722.0
357.8427500578867,718.0
358.10827797265625,711.0
358.3738043549473,718.0
358.63932919762897,729.0
358.90485249357056,712.0
359.1703742356412,734.0
359.43589441670997,725.0
359.70141302964623,716.0
359.966930067319,707.0
360.23244552259763,701.0
360.49795938835115,713.0
360.76347165744875,720.0
361.0289823227597,709.0
361.2944913771531,703.0
361.55999881349817,714.0
361.82550462466406,715.0
362.09100880352,706.0
362.3565113429351,714.0
362.6220122357787,701.0
362.8875114749197,701.0
363.15300905322755,716.0
363.4185049635713,704.0
363.68399919882006,712.0
363.9494917518432,706.0
364.21498261550977,720.0
364.480471782689,707.0
364.74595924625,721.0
365.01144499906206,732.0
365.27692903399424,709.0
365.54241134391583,701.0
365.80789192169595,705.0
366.0733707602038,719.0
366.3388478523085,716.0
366.60432319087926,693.0
366.8697967687854,706.0
367.1352685788958,716.0
367.40073861408,720.0
367.66620686720694,730.0
367.9316733311458,698.0
368.1971379987659,741.0
368.4626008629363,709.0
368.72806191652626,694.0
368.99352115240487,707.0
369.2589785634414,732.0
369.524434142505,709.0
369.78988788246477,719.0
370.05533977619,700.0
370.3207898165498,711.0
370.5862379964134,711.0
370.85168430865,713.0
371.11712874612874,720.0
371.3825713017187,696.0
371.64801196828927,694.0
371.9134507387095,700.0
372.17888760584856,699.0
372.4443225625757,718.0
372.70975560176,716.0
372.9751867162708,726.0
373.24061589897707,706.0
373.5060431427481,707.0
373.7714684404531,723.0
374.03689178496126,711.0
374.30231316914166,700.0
374.56773258586367,714.0
374.83315002799617,722.0
375.09856548840855,698.0
375.36397895997004,748.0
375.6293904355496,724.0
375.89479990801664,705.0
376.16020737024024,721.0
376.4256128150895,697.0
376.6910162354337,707.0
376.9564176241421,709.0
377.22181697408365,705.0
377.48721427812774,726.0
377.7526095291435,734.0
378.01800272,721.0
378.28339384356656,732.0
378.54878289271227,697.0
378.81416986030627,740.0
379.07955473921794,708.0
379.34493752231623,706.0
379.61031820247047,714.0
379.87569677254976,708.0
380.1410732254234,701.0
380.4064475539604,719.0
380.67181975102994,697.0
380.93718980950143,699.0
381.20255772224385,727.0
381.4679234821264,722.0
381.7332870820183,707.0
381.9986485147888,721.0
382.2640077733069,705.0
382.5293648504419,714.0
382.79471973906294,718.0
383.0600724320393,718.0
383.32542292223997,723.0
383.59077120253437,705.0
383.8561172657915,715.0
