Wavelength,Intensity
324.907733,725.0
325.17339567824854,594.0
325.4390577082402,640.0
325.70471908284435,656.0
325.97037979492995,714.0
326.23603983736626,696.0
326.50169920302244,726.0
326.7673578847678,715.0
327.0330158754714,708.0
327.2986731680023,711.0
327.56432975523006,709.0
327.8299856300235,719.0
328.0956407852518,721.0
328.36129521378444,692.0
328.62694890849036,720.0
328.89260186223873,715.0
329.1582540678989,717.0
329.42390551833995,734.0
329.68955620643095,711.0
329.95520612504123,712.0
330.22085526704,706.0
330.48650362529634,701.0
330.75215119267943,701.0
331.0177979620585,715.0
331.28344392630265,706.0
331.54908907828127,719.0
331.8147334108633,716.0
332.080376916918,707.0
332.34601958931455,712.0
332.6116614209222,700.0
332.8773024046101,719.0
333.14294253324726,714.0
333.4085817997031,699.0
333.67422019684665,707.0
333.9398577175471,720.0
334.20549435467376,701.0
334.4711301010957,729.0
334.7367649496821,721.0
335.00239889330214,709.0
335.2680319248251,694.0
335.53366403712005,720.0
335.7992952230561,703.0
336.06492547550266,697.0
336.3305547873287,698.0
336.5961831514035,746.0
336.86181056059627,700.0
337.1274370077761,714.0
337.3930624858122,699.0
337.6586869875738,685.0
337.92431050593,709.0
338.18993303375,713.0
338.45555456390304,728.0
338.7211750892583,710.0
338.9867946026848,706.0
339.25241309705194,726.0
339.5180305652288,719.0
339.78364700008444,732.0
340.04926239448827,715.0
340.3148767413094,715.0
340.5804900334169,702.0
340.84610226368,728.0
341.11171342496795,711.0
341.3773235101499,713.0
341.6429325120949,702.0
341.9085404236723,701.0
342.1741472377513,701.0
342.4397529472009,708.0
342.7053575448904,713.0
342.970961023689,720.0
343.23656337646577,710.0
343.50216459609004,718.0
343.76776467543084,687.0
344.03336360735744,699.0
344.298961384739,692.0
344.5645580004447,700.0
344.8301534473438,715.0
345.0957477183053,708.0
345.36134080619854,696.0
345.6269327038926,741.0
345.8925234042567,694.0
346.15811290016,724.0
346.4237011844718,717.0
346.689288250061,698.0
346.9548740897971,710.0
347.22045869654914,692.0
347.48604206318623,709.0
347.7516241825777,718.0
348.0172050475926,721.0
348.28278465110014,727.0
348.54836298596956,732.0
348.81394004507,709.0
349.07951582127066,709.0
349.34509030744067,705.0
349.61066349644926,704.0
349.87623538116554,714.0
350.14180595445873,705.0
350.40737520919805,701.0
350.6729431382527,700.0
350.9385097344918,721.0
351.2040749907844,699.0
351.4696389,713.0
351.73520145500754,695.0
352.00076264867624,696.0
352.26632247387533,719.0
352.531880923474,715.0
352.7974379903412,707.0
353.0629936673465,700.0
353.32854794735886,687.0
353.59410082324735,709.0
353.8596522878814,715.0
354.12520233413005,716.0
354.39075095486237,701.0
354.65629814294783,705.0
354.92184389125543,697.0
355.1873881926543,709.0
355.45293104001377,718.0
355.7184724262029,711.0
355.98401234409084,734.0
356.249550786547,722.0
356.51508774644026,723.0
356.78062321664,697.0
357.0461571900153,705.0
357.31168965943544,723.0
357.5772206177695,714.0
357.8427500578867,716.0
358.10827797265625,705.0
358.3738043549473,707.0
358.63932919762897,742.0
358.90485249357056,712.0
359.1703742356412,716.0
359.43589441670997,709.0
359.70141302964623,722.0
359.966930067319,698.0
360.23244552259763,705.0
360.49795938835115,725.0
360.76347165744875,722.0
361.0289823227597,698.0
361.2944913771531,702.0
361.55999881349817,722.0
361.82550462466406,721.0
362.09100880352,699.0
362.3565113429351,698.0
362.6220122357787,712.0
362.8875114749197,719.0
363.15300905322755,719.0
363.4185049635713,697.0
363.68399919882006,704.0
363.9494917518432,698.0
364.21498261550977,705.0
364.480471782689,712.0
364.74595924625,718.0
365.01144499906206,725.0
365.27692903399424,713.0
365.54241134391583,710.0
365.80789192169595,716.0
366.0733707602038,722.0
366.3388478523085,700.0
366.60432319087926,705.0
366.8697967687854,727.0
367.1352685788958,714.0
367.40073861408,714.0
367.66620686720694,708.0
367.9316733311458,706.0
368.1971379987659,717.0
368.4626008629363,718.0
368.72806191652626,710.0
368.99352115240487,707.0
369.2589785634414,731.0
369.524434142505,710.0
369.78988788246477,714.0
370.05533977619,698.0
370.3207898165498,712.0
370.5862379964134,708.0
370.85168430865,708.0
371.11712874612874,720.0
371.3825713017187,694.0
371.64801196828927,714.0
371.9134507387095,709.0
372.17888760584856,715.0
372.4443225625757,697.0
372.70975560176,708.0
372.9751867162708,717.0
373.24061589897707,706.0
373.5060431427481,692.0
373.7714684404531,714.0
374.03689178496126,693.0
374.30231316914166,697.0
374.56773258586367,725.0
374.83315002799617,715.0
375.09856548840855,694.0
375.36397895997004,723.0
375.6293904355496,725.0
375.89479990801664,691.0
376.16020737024024,726.0
376.4256128150895,707.0
376.6910162354337,705.0
376.9564176241421,711.0
377.22181697408365,694.0
377.48721427812774,712.0
377.7526095291435,719.0
378.01800272,705.0
378.28339384356656,738.0
378.54878289271227,694.0
378.81416986030627,737.0
379.07955473921794,719.0
379.34493752231623,709.0
379.61031820247047,725.0
379.87569677254976,712.0
380.1410732254234,700.0
380.4064475539604,706.0
380.67181975102994,690.0
380.93718980950143,709.0
381.20255772224385,725.0
381.4679234821264,723.0
381.7332870820183,712.0
381.9986485147888,710.0
382.2640077733069,698.0
382.5293648504419,694.0
382.79471973906294,715.0
383.0600724320393,709.0
383.32542292223997,721.0
383.59077120253437,709.0
383.8561172657915,718.0
384.1214611048805,718.0
384.3868027126708,715.0
384.6521420820313,699.0
384.9174792058312,718.0
385.18281407694,711.0
385.4481466882266,709.0
385.71347703256015,724.0
385.97880510281,719.0
386.24413089184526,705.0
386.5094543925351,723.0
386.7747755977486,741.0
387.04009450035517,698.0
387.3054110932237,712.0
387.5707253692237,709.0
387.83603732122407,693.0
388.10134694209415,701.0
388.36665422470304,698.0
388.63195916192,699.0
388.89726174661416,712.0
389.1625619716546,726.0
389.42785982991074,725.0
389.6931553142515,693.0
389.95844841754626,704.0
390.2237391326641,701.0
390.4890274524742,727.0
390.7543133698457,713.0
391.019596877648,721.0
391.28487796875,715.0
391.5501566360211,704.0
391.81543287233023,700.0
392.0807066705468,711.0
392.3459780235399,714.0
392.6112469241787,702.0
392.87651336533247,705.0
393.1417773398703,704.0
393.4070388406614,707.0
393.6722978605749,706.0
393.93755439248,705.0
394.2028084292459,704.0
394.46805996374184,717.0
394.73330898883694,712.0
394.99855549740033,720.0
395.26379948230124,708.0
395.5290409364089,714.0
395.79427985259235,698.0
396.05951622372095,725.0
396.3247500426638,703.0
396.58998130229,692.0
396.85520999546884,720.0
397.1204361150694,705.0
397.38565965396106,710.0
397.6508806050127,700.0
397.9160989610938,715.0
398.1813147150733,714.0
398.44652785982055,716.0
398.71173838820454,701.0
398.97694629309467,708.0
399.24215156735994,694.0
399.50735420386974,710.0
399.77255419549306,689.0
400.0377515350991,699.0
400.3029462155571,689.0
400.56813822973623,713.0
400.8333275705056,714.0
401.0985142307346,711.0
401.3636982032922,706.0
401.6288794810476,705.0
401.89405805687005,708.0
402.1592339236286,692.0
402.4244070741927,706.0
402.6895775014312,710.0
402.9547451982135,699.0
403.2199101574087,678.0
403.48507237188613,714.0
403.75023183451464,702.0
404.01538853816373,711.0
404.2805424757024,687.0
404.54569363999997,694.0
404.81084202392555,698.0
405.07598762034826,718.0
405.3411304221373,722.0
405.6062704221619,695.0
405.8714076132913,712.0
406.1365419883944,719.0
406.40167354034077,704.0
406.66680226199935,694.0
406.9319281462394,707.0
407.19705118593004,716.0
407.46217137394046,695.0
407.72728870313983,697.0
407.99240316639737,698.0
408.25751475658234,695.0
408.5226234665638,721.0
408.78772928921086,702.0
409.0528322173929,705.0
409.3179322439789,717.0
409.58302936183827,718.0
409.84812356384,696.0
410.1132148428533,695.0
410.3783031917475,733.0
410.6433886033915,735.0
410.90847107065474,720.0
411.17355058640624,721.0
411.4386271435153,696.0
411.703700734851,710.0
411.9687713532826,700.0
412.23383899167914,696.0
412.49890364290997,702.0
412.7639652998442,715.0
413.029023955351,708.0
413.29407960229963,700.0
413.5591322335591,705.0
413.8241818419988,708.0
414.08922842048764,705.0
414.3542719618951,694.0
414.61931245909017,695.0
414.8843499049421,711.0
415.14938429232,684.0
415.4144156140931,700.0
415.67944386313064,700.0
415.9444690323017,698.0
416.2094911144755,718.0
416.47451010252126,698.0
416.7395259893081,734.0
417.00453876770524,701.0
417.2695484305817,704.0
417.53455497080694,730.0
417.79955838125,710.0
418.06455865478,717.0
418.32955578426623,704.0
418.5945497625778,714.0
418.859540582584,702.0
419.12452823715375,690.0
419.38951271915647,697.0
419.6544940214613,726.0
419.9194721369373,716.0
420.1844470584539,703.0
420.44941877888004,710.0
420.71438729108496,706.0
420.97935258793785,694.0
421.2443146623079,710.0
421.5092735070643,727.0
421.77422911507625,720.0
422.0391814792129,701.0
422.30413059234337,724.0
422.569076447337,710.0
422.8340190370628,700.0
423.09895835439,708.0
423.36389439218783,709.0
423.62882714332545,697.0
423.893756600672,715.0
424.1586827570967,711.0
424.42360560546877,693.0
424.68852513865727,704.0
424.9534413495315,712.0
425.2183542309606,701.0
425.4832637758137,704.0
425.74816997695996,691.0
426.01307282726873,712.0
426.277972319609,701.0
426.5428684468501,698.0
426.8077612018611,707.0
427.07265057751124,701.0
427.3375365666697,708.0
427.6024191622056,719.0
427.86729835698816,702.0
428.1321741438866,705.0
428.39704651577,702.0
428.66191546550766,713.0
428.92678098596866,711.0
429.1916430700222,722.0
429.4565017105375,704.0
429.7213569003837,698.0
429.9862086324301,698.0
430.25105689954574,701.0
430.5159016945998,711.0
430.78074301046144,725.0
431.04558084,714.0
431.3104151760845,704.0
431.5752460115842,718.0
431.8400733393683,701.0
432.1048971523059,704.0
432.36971744326627,725.0
432.6345342051185,714.0
432.8993474307318,713.0
433.1641571129753,695.0
433.4289632447184,702.0
433.69376581883,702.0
433.9585648281794,709.0
434.22336026563585,703.0
434.4881521240684,719.0
434.7529403963463,710.0
435.0177250753387,687.0
435.2825061539149,714.0
435.5472836249439,720.0
435.812057481295,722.0
436.0768277158373,697.0
436.34159432144,686.0
436.60635729097226,704.0
436.8711166173034,701.0
437.1358722933025,717.0
437.4006243118387,715.0
437.66537266578126,699.0
437.93011734799927,706.0
438.1948583513619,689.0
438.45959566873853,692.0
438.72432929299816,717.0
438.98905921701004,718.0
439.25378543364326,705.0
439.51850793576705,713.0
439.7832267162506,701.0
440.0479417679631,696.0
440.31265308377374,696.0
440.5773606565517,693.0
440.8420644791661,713.0
441.1067645444861,707.0
441.3714608453811,701.0
441.6361533747199,705.0
441.90084212537215,702.0
442.16552709020664,731.0
442.4302082620927,701.0
442.6948856338995,711.0
442.9595591984962,729.0
443.22422894875206,705.0
443.48889487753615,706.0
443.7535569777178,712.0
444.018215242166,694.0
444.28286966375003,712.0
444.54752023533905,717.0
444.81216694980225,709.0
445.0768098000088,698.0
445.34144877882795,702.0
445.6060838791288,720.0
445.8707150937805,699.0
446.13534241565225,728.0
446.39996583761337,705.0
446.66458535253287,712.0
446.92920095328,703.0
447.1938126327239,690.0
447.4584203837338,712.0
447.7230241991789,715.0
447.98762407192834,697.0
448.25221999485126,705.0
448.5168119608169,701.0
448.78139996269437,679.0
449.045983993353,691.0
449.3105640456618,708.0
449.57514011249,702.0
449.83971218670683,707.0
450.10428026118143,707.0
450.368844328783,702.0
450.6334043823807,690.0
450.8979604148438,706.0
451.16251241904126,708.0
451.42706038784246,697.0
451.6916043141165,705.0
451.9561441907327,715.0
452.22068001056,712.0
452.4852117664678,723.0
452.74973945132507,712.0
453.0142630580011,723.0
453.27878257936516,702.0
453.54329800828623,720.0
453.80780933763367,726.0
454.0723165602766,692.0
454.3368196690842,727.0
454.6013186569255,721.0
454.86581351667,703.0
455.1303042411866,724.0
455.39479082334464,708.0
455.6592732560132,691.0
455.92375153206154,712.0
456.1882256443588,692.0
456.4526955857741,699.0
456.71716134917665,699.0
456.98162292743575,704.0
457.24608031342046,709.0
457.5105335,728.0
457.77498248004355,717.0
458.0394272464202,706.0
458.3038677919993,714.0
458.5683041096499,710.0
458.83273619224127,697.0
459.0971640326425,700.0
459.3615876237228,698.0
459.6260069583513,705.0
459.89042202939737,711.0
460.15483282972997,680.0
460.41923935221837,704.0
460.68364158973185,707.0
460.94803953513946,706.0
461.21243318131036,687.0
461.4768225211137,698.0
461.74120754741887,689.0
462.0055882530949,697.0
462.26996463101096,707.0
462.53433667403624,703.0
462.79870437504,719.0
463.06306772689135,715.0
463.32742672245945,709.0
463.59178135461343,699.0
463.8561316162227,719.0
464.12047750015626,717.0
464.3848189992833,701.0
464.6491561064731,684.0
464.91348881459453,699.0
465.17781711651713,702.0
465.44214100511,702.0
465.70646047324226,719.0
465.97077551378305,701.0
466.23508611960165,731.0
466.49939228356715,706.0
466.7636939985488,721.0
467.02799125741564,720.0
467.2922840530371,702.0
467.55657237828217,694.0
467.8208562260201,705.0
468.08513558912,705.0
468.3494104604511,716.0
468.6136808328826,716.0
468.8779466992837,705.0
469.14220805252353,720.0
469.4064648854713,711.0
469.67071719099613,696.0
469.9349649619672,697.0
470.1992081912538,727.0
470.46344687172495,711.0
470.72768099625,714.0
470.991910557698,733.0
471.25613554893823,716.0
471.5203559628398,690.0
471.78457179227195,718.0
472.0487830301037,702.0
472.31298966920446,722.0
472.5771917024433,713.0
472.84138912268935,717.0
473.1055819228119,699.0
473.36977009568,686.0
473.63395363416294,692.0
473.8981325311298,698.0
474.1623067794499,722.0
474.4264763719923,696.0
474.69064130162633,697.0
474.95480156122085,718.0
475.2189571436454,708.0
475.48310804176896,709.0
475.74725424846076,717.0
476.01139575659,713.0
476.27553255902586,703.0
476.5396646486374,705.0
476.803792018294,716.0
477.0679146608647,700.0
477.3320325692187,717.0
477.59614573622525,702.0
477.86025415475353,709.0
478.1243578176726,695.0
478.3884567178516,713.0
478.65255084816005,698.0
478.9166402014667,726.0
479.180724770641,721.0
479.44480454855216,709.0
479.7088795280692,701.0
479.97294970206127,708.0
480.2370150633977,696.0
480.5010756049476,718.0
480.7651313195802,692.0
481.02918220016454,723.0
481.29322823957006,712.0
481.5572694306657,707.0
481.8213057663207,695.0
482.08533723940417,695.0
482.3493638427855,711.0
482.61338556933373,724.0
482.8774024119181,698.0
483.1414143634077,714.0
483.40542141667174,700.0
483.66942356457946,708.0
483.93342079999996,720.0
484.19741311580253,713.0
484.4614005048562,706.0
484.72538296003034,717.0
484.9893604741939,713.0
485.25333304021626,705.0
485.51730065096643,701.0
485.78126329931376,704.0
486.04522097812736,735.0
486.3091736802764,712.0
486.57312139863006,717.0
486.8370641260574,712.0
487.10100185542785,715.0
487.36493457961035,689.0
487.6288622914743,726.0
487.89278498388876,723.0
488.1567026497229,711.0
488.42061528184587,705.0
488.684522873127,707.0
488.9484254164352,705.0
489.21232290464,708.0
489.47621533061033,726.0
489.7401026872154,715.0
490.0039849673245,709.0
490.26786216380674,708.0
490.5317342695312,708.0
490.79560127736727,709.0
491.059463180184,694.0
491.32331997085055,724.0
491.58717164223617,714.0
491.85101818721,711.0
492.11485959864126,714.0
492.378695869399,705.0
492.6425269923526,709.0
492.9063529603711,710.0
493.1701737663237,706.0
493.43398940307964,711.0
493.6977998635081,712.0
493.9616051404781,714.0
494.22540522685904,704.0
494.48920011552,709.0
494.7529897993301,705.0
495.0167742711587,728.0
495.2805535238747,717.0
495.54432755034753,699.0
495.8080963434462,710.0
496.07185989604005,706.0
496.3356182009982,695.0
496.5993712511898,700.0
496.863119039484,704.0
497.12686155875,705.0
497.39059880185704,724.0
497.6543307616742,718.0
497.9180574310708,719.0
498.1817788029159,718.0
498.44549487007873,709.0
498.70920562542847,710.0
498.9729110618342,709.0
499.23661117216534,710.0
499.50030594929086,704.0
499.76399538608,678.0
500.02767947540195,708.0
500.29135821012585,722.0
500.5550315831209,718.0
500.81869958725633,702.0
501.08236221540125,698.0
501.3460194604249,714.0
501.6096713151964,715.0
501.8733177725849,700.0
502.13695882545977,706.0
